963 2.380000 s
2013 5.670000 s
500 1.210000 s
265 0.510000 s
1924 5.390000 s
1721 4.680000 s
1018 2.660000 s
887 2.300000 s
366 0.780000 s
1692 4.490000 s
1838 4.930000 s
2625 7.200000 s
2073 5.530000 s
1015 2.670000 s
567 1.450000 s
9606 27.670000 s
1101 2.850000 s
743 1.980000 s
1500 3.960000 s
1338 3.520000 s
3418 9.330000 s
12610 36.600000 s
2458 6.580000 s
4160 9.600000 s
1232 3.060000 s
4194 11.520000 s
1179 3.070000 s
909 1.620000 s
4362 12.360000 s
2481 6.700000 s
1880 4.940000 s
3832 9.840000 s
1987 5.360000 s
1423 3.810000 s
2544 6.790000 s
1863 4.580000 s
1335 3.600000 s
590 1.420000 s
3682 6.420000 s
3700 10.100000 s
2410 6.410000 s
5876 16.710000 s
1687 4.590000 s
578 1.400000 s
2417 6.720000 s
1027 2.460000 s
13062 37.380000 s
1106 3.030000 s
1081 2.840000 s
2185 5.840000 s
1780 4.740000 s
3067 8.660000 s
498 1.260000 s
2469 6.600000 s
2609 7.320000 s
1180 2.940000 s
9844 25.850000 s
626 1.520000 s
1759 4.520000 s
2710 7.510000 s
3760 10.050000 s
1659 4.170000 s
1856 4.940000 s
1684 4.640000 s
2772 7.620000 s
767 1.900000 s
831 2.050000 s
1500 3.880000 s
5052 14.270000 s
3384 9.510000 s
718 1.850000 s
452 1.080000 s
1825 4.860000 s
1356 3.550000 s
1880 5.280000 s
2019 5.520000 s
328 0.780000 s
6086 17.420000 s
3749 10.420000 s
21384 63.970000 s
4281 11.150000 s
843 2.170000 s
1006 2.550000 s
1726 4.480000 s
3923 10.690000 s
11376 33.510000 s
3161 8.450000 s
1911 4.920000 s
2886 7.840000 s
2361 6.290000 s
682 1.610000 s
3981 10.560000 s
1219 3.080000 s
5127 14.750000 s
710 1.810000 s
3935 10.790000 s
5988 17.260000 s
4721 13.740000 s
1029 2.470000 s
3029 8.140000 s
1748 4.650000 s
2902 7.700000 s
1827 4.750000 s
1827 5.070000 s
19030 57.270000 s
1544 4.130000 s
7456 21.090000 s
1637 1.880000 s
3903 11.050000 s
839 2.080000 s
6461 18.250000 s
2977 8.390000 s
2311 6.540000 s
3032 8.500000 s
585 1.420000 s
472 1.160000 s
1147 3.080000 s
683 1.760000 s
3661 10.420000 s
878 2.260000 s
1978 5.170000 s
2329 6.270000 s
1297 3.520000 s
2929 8.130000 s
612 1.550000 s
786 1.990000 s
3221 9.090000 s
2740 7.550000 s
3254 9.110000 s
802 1.800000 s
1661 4.380000 s
2336 6.370000 s
1045 2.700000 s
4092 11.110000 s
1576 4.150000 s
1216 3.200000 s
1052 2.630000 s
590 1.360000 s
4189 12.050000 s
3099 8.300000 s
804 1.910000 s
1292 3.420000 s
2002 5.250000 s
1237 3.240000 s
4423 12.230000 s
5021 13.930000 s
1208 3.110000 s
469 1.050000 s
1489 3.860000 s
2163 5.940000 s
10314 28.990000 s
2196 5.820000 s
32500 96.640000 s
2333 5.620000 s
1631 4.360000 s
1436 3.790000 s
2419 6.800000 s
3155 8.510000 s
2564 7.040000 s
1735 4.770000 s
1572 4.070000 s
3459 9.090000 s
5142 13.800000 s
1420 3.650000 s
5888 16.680000 s
2196 5.740000 s
1471 3.890000 s
1077 2.820000 s
1333 3.600000 s
1115 2.840000 s
11703 33.710000 s
4264 11.940000 s
1273 3.460000 s
3383 9.630000 s
1418 3.600000 s
2845 8.190000 s
1999 5.360000 s
1315 3.480000 s
603 1.500000 s
9392 27.000000 s
2309 6.130000 s
873 2.170000 s
8074 23.290000 s
967 2.540000 s
1492 3.820000 s
6908 19.040000 s
2223 6.130000 s
444 1.000000 s
5090 14.420000 s
958 2.470000 s
1532 3.780000 s
2173 5.870000 s
1720 4.730000 s
2817 7.830000 s
1571 4.230000 s
649 1.460000 s
7298 20.690000 s
