963 0.630000 s
2013 3.290000 s
500 0.320000 s
265 0.140000 s
1924 1.290000 s
1721 1.140000 s
1018 0.650000 s
887 0.570000 s
366 0.190000 s
1692 1.100000 s
1838 1.220000 s
2625 1.910000 s
2073 1.420000 s
1015 0.690000 s
567 0.370000 s
9606 7.100000 s
1101 0.740000 s
743 0.480000 s
1500 1.010000 s
1338 0.860000 s
3418 2.300000 s
12610 9.580000 s
2458 1.640000 s
4160 2.520000 s
1232 0.760000 s
4194 2.850000 s
1179 0.750000 s
909 0.440000 s
4362 3.050000 s
2481 1.640000 s
1880 1.220000 s
3832 2.490000 s
1987 1.320000 s
1423 0.920000 s
2544 1.780000 s
1863 1.160000 s
1335 0.910000 s
590 0.380000 s
3682 2.340000 s
3700 2.510000 s
2410 1.670000 s
5876 4.160000 s
1687 1.180000 s
578 0.350000 s
2417 1.610000 s
1027 0.640000 s
13062 10.460000 s
1106 0.750000 s
1081 2.430000 s
2185 1.420000 s
1780 1.160000 s
3067 2.120000 s
498 0.300000 s
2469 1.630000 s
2609 1.790000 s
1180 0.750000 s
9844 6.850000 s
626 0.400000 s
1759 2.070000 s
2710 1.830000 s
3760 2.500000 s
1659 1.170000 s
1856 1.210000 s
1684 1.140000 s
2772 1.940000 s
767 1.120000 s
831 0.500000 s
1500 0.950000 s
5052 3.540000 s
3384 2.320000 s
718 0.940000 s
452 0.260000 s
1825 1.180000 s
1356 0.960000 s
1880 1.660000 s
2019 1.520000 s
328 0.200000 s
6086 4.560000 s
3749 2.550000 s
21384 19.490000 s
4281 2.810000 s
843 0.540000 s
1006 0.630000 s
1726 1.110000 s
3923 2.680000 s
11376 8.620000 s
3161 2.090000 s
1911 1.300000 s
2886 1.920000 s
2361 1.570000 s
682 0.400000 s
3981 2.790000 s
1219 0.760000 s
5127 3.650000 s
710 0.440000 s
3935 2.680000 s
5988 5.570000 s
4721 3.380000 s
1029 0.610000 s
3029 2.010000 s
1748 1.350000 s
2902 2.280000 s
1827 1.180000 s
1827 1.210000 s
19030 15.510000 s
1544 1.040000 s
7456 5.430000 s
1637 0.580000 s
3903 2.730000 s
839 0.520000 s
6461 4.550000 s
2977 2.100000 s
2311 1.590000 s
3032 2.060000 s
585 0.350000 s
472 0.310000 s
1147 0.750000 s
683 0.460000 s
3661 2.570000 s
878 0.590000 s
1978 1.270000 s
2329 1.540000 s
1297 0.910000 s
2929 1.950000 s
612 0.380000 s
786 0.500000 s
3221 2.220000 s
2740 1.810000 s
3254 3.460000 s
802 0.460000 s
1661 1.070000 s
2336 1.620000 s
1045 0.790000 s
4092 2.760000 s
1576 1.020000 s
1216 0.780000 s
1052 0.670000 s
590 0.360000 s
4189 4.040000 s
3099 2.080000 s
804 0.510000 s
1292 0.830000 s
2002 1.320000 s
1237 0.790000 s
4423 3.040000 s
5021 3.620000 s
1208 0.810000 s
469 0.260000 s
1489 0.940000 s
2163 1.460000 s
10314 7.530000 s
2196 1.580000 s
32500 29.320000 s
2333 1.430000 s
1631 1.050000 s
1436 2.940000 s
2419 1.770000 s
3155 2.120000 s
2564 1.820000 s
1735 1.160000 s
1572 1.010000 s
3459 2.300000 s
5142 3.510000 s
1420 0.910000 s
5888 4.170000 s
2196 1.430000 s
1471 0.940000 s
1077 0.690000 s
1333 0.870000 s
1115 0.740000 s
11703 8.920000 s
4264 2.960000 s
1273 0.840000 s
3383 2.370000 s
1418 0.940000 s
2845 1.990000 s
1999 2.680000 s
1315 1.550000 s
603 0.370000 s
9392 7.250000 s
2309 1.510000 s
873 0.540000 s
8074 5.870000 s
967 0.620000 s
1492 0.940000 s
6908 5.090000 s
2223 1.490000 s
444 0.240000 s
5090 3.770000 s
958 0.620000 s
1532 0.940000 s
2173 1.500000 s
1720 1.160000 s
2817 1.920000 s
1571 1.250000 s
649 0.380000 s
7298 5.200000 s
1574 1.040000 s
2026 1.440000 s
2436 4.340000 s
3160 2.310000 s
827 0.530000 s
975 0.620000 s
1855 1.290000 s
1564 1.090000 s
847 0.550000 s
5552 6.700000 s
617 0.380000 s
2348 1.600000 s
1505 0.950000 s
3104 2.120000 s
2898 1.640000 s
1710 1.140000 s
804 0.500000 s
2714 1.840000 s
1762 1.230000 s
3025 2.020000 s
1563 2.130000 s
1673 1.050000 s
2531 1.620000 s
7144 5.180000 s
2633 1.740000 s
3824 2.630000 s
18925 15.540000 s
2206 1.490000 s
1668 1.070000 s
2961 2.140000 s
1629 1.060000 s
1169 0.790000 s
468 0.290000 s
3815 2.620000 s
2124 1.400000 s
3787 2.700000 s
1809 1.170000 s
2337 1.650000 s
727 0.450000 s
1709 1.100000 s
3491 2.430000 s
1884 1.200000 s
2502 1.670000 s
2275 1.640000 s
976 0.660000 s
3136 2.100000 s
1844 1.210000 s
3633 2.420000 s
2163 1.420000 s
157 0.080000 s
5353 3.660000 s
5703 4.020000 s
1731 1.080000 s
9792 9.000000 s
2016 2.460000 s
2683 1.830000 s
4164 2.800000 s
542 0.330000 s
1537 0.840000 s
1209 0.780000 s
2641 1.790000 s
2377 1.590000 s
5152 3.640000 s
1955 1.280000 s
3381 2.270000 s
1972 1.310000 s
558 0.580000 s
1408 0.940000 s
1835 1.190000 s
1821 1.250000 s
3209 2.220000 s
3774 2.600000 s
1902 1.230000 s
2443 1.680000 s
274 0.150000 s
214 0.120000 s
547 0.340000 s
1441 0.980000 s
3732 2.650000 s
6148 4.550000 s
1765 1.160000 s
1586 1.090000 s
882 0.550000 s
2888 1.890000 s
2234 1.480000 s
2499 1.670000 s
3930 2.680000 s
4444 3.250000 s
1602 1.040000 s
1119 2.400000 s
1968 1.720000 s
2037 1.440000 s
4858 3.410000 s
2668 1.890000 s
2191 1.480000 s
6162 4.170000 s
737 0.440000 s
7972 6.100000 s
1977 1.320000 s
3364 2.300000 s
1822 1.250000 s
2307 1.560000 s
985 0.620000 s
2015 1.350000 s
2727 1.860000 s
608 0.370000 s
3098 2.190000 s
729 1.040000 s
2806 3.250000 s
2381 1.600000 s
3321 2.270000 s
2741 2.060000 s
2870 2.010000 s
1349 0.880000 s
2272 1.510000 s
257 0.130000 s
1614 1.020000 s
1235 0.780000 s
2210 3.350000 s
1330 0.850000 s
1206 0.740000 s
1779 1.170000 s
890 0.550000 s
5601 3.960000 s
2472 1.760000 s
2516 1.770000 s
484 0.290000 s
4998 3.500000 s
713 0.430000 s
1085 0.700000 s
6540 4.700000 s
941 0.610000 s
1694 1.130000 s
1169 0.750000 s
608 0.350000 s
3732 4.070000 s
4653 3.410000 s
1430 0.940000 s
4312 2.800000 s
1230 0.790000 s
2305 1.880000 s
3213 2.270000 s
851 0.550000 s
4711 3.260000 s
2383 1.590000 s
1035 0.710000 s
10359 7.610000 s
618 0.380000 s
11138 9.270000 s
2108 1.410000 s
2137 1.440000 s
597 0.390000 s
1670 1.110000 s
3470 1.900000 s
2637 1.780000 s
2324 1.570000 s
1228 0.790000 s
984 0.630000 s
826 0.540000 s
1315 0.920000 s
1030 0.670000 s
1503 1.020000 s
483 0.300000 s
3728 2.500000 s
1409 0.900000 s
2028 1.380000 s
647 0.400000 s
1496 1.010000 s
1176 0.790000 s
479 0.300000 s
941 0.590000 s
5225 3.540000 s
1143 0.780000 s
1512 0.980000 s
1408 0.930000 s
982 0.620000 s
452 0.280000 s
2492 1.770000 s
333 0.200000 s
646 0.400000 s
2370 1.710000 s
548 0.360000 s
1186 0.800000 s
3996 2.720000 s
8479 6.360000 s
1563 0.990000 s
725 0.440000 s
3735 2.730000 s
2310 1.600000 s
3724 2.510000 s
2519 1.780000 s
6488 4.660000 s
960 0.620000 s
11928 8.970000 s
1646 1.060000 s
516 0.520000 s
640 0.400000 s
1669 1.110000 s
1517 1.020000 s
2120 1.400000 s
2318 1.690000 s
5731 4.040000 s
4621 3.170000 s
1744 1.180000 s
4870 3.380000 s
1133 0.740000 s
2139 1.430000 s
2403 1.570000 s
632 0.400000 s
995 0.630000 s
1385 0.860000 s
4398 2.960000 s
1900 1.260000 s
42810 41.170000 s
886 0.570000 s
1025 0.700000 s
2773 1.880000 s
852 0.500000 s
1593 1.040000 s
895 0.580000 s
5618 3.920000 s
1221 0.760000 s
710 0.450000 s
4969 3.480000 s
4244 2.990000 s
1608 1.050000 s
10340 9.180000 s
5929 4.280000 s
4570 3.210000 s
4700 3.220000 s
1368 0.890000 s
1943 1.340000 s
9261 6.850000 s
2589 1.800000 s
452 0.270000 s
937 0.580000 s
552 0.340000 s
2709 1.820000 s
1323 0.850000 s
919 0.580000 s
935 0.580000 s
2814 1.860000 s
906 0.570000 s
2910 3.440000 s
2508 1.550000 s
3219 2.130000 s
1613 1.050000 s
4990 3.520000 s
1030 0.660000 s
6184 4.470000 s
4025 2.780000 s
3813 2.630000 s
1164 1.170000 s
280 0.160000 s
3289 2.260000 s
905 0.560000 s
936 0.570000 s
3544 2.380000 s
1470 0.960000 s
1070 0.670000 s
863 0.570000 s
1428 0.960000 s
1114 0.720000 s
4707 4.700000 s
902 0.570000 s
4833 3.500000 s
2095 1.630000 s
3584 2.360000 s
2430 1.580000 s
627 0.380000 s
768 0.500000 s
1694 1.100000 s
3279 2.170000 s
2054 1.450000 s
5642 5.530000 s
1035 1.660000 s
2114 1.410000 s
842 0.370000 s
1508 0.990000 s
669 0.430000 s
2459 1.680000 s
870 0.540000 s
1368 0.890000 s
1618 1.090000 s
1929 1.280000 s
738 0.460000 s
1375 0.890000 s
2709 1.790000 s
1550 1.030000 s
1958 1.290000 s
1520 0.960000 s
2123 1.390000 s
2611 1.720000 s
2602 1.800000 s
2758 1.940000 s
1521 0.980000 s
2504 1.660000 s
1175 0.770000 s
1509 1.030000 s
1906 1.260000 s
931 0.580000 s
1358 0.900000 s
2174 1.520000 s
3476 2.370000 s
1100 0.730000 s
2114 1.420000 s
1013 0.620000 s
3514 2.380000 s
1776 3.520000 s
1283 0.830000 s
3930 2.640000 s
4651 3.190000 s
916 0.540000 s
982 0.570000 s
972 0.620000 s
551 0.350000 s
10988 8.230000 s
617 0.390000 s
1652 1.070000 s
1138 0.720000 s
3589 2.400000 s
1749 1.150000 s
2512 1.670000 s
5259 6.640000 s
4731 3.440000 s
6070 4.500000 s
1428 0.940000 s
798 0.490000 s
6514 4.800000 s
1565 1.010000 s
7404 8.420000 s
1923 1.200000 s
1528 1.240000 s
2070 1.310000 s
619 0.360000 s
1487 0.940000 s
1092 0.730000 s
3535 2.380000 s
3314 2.200000 s
972 0.640000 s
800 0.510000 s
2649 1.830000 s
1492 0.980000 s
