963 0.020000 s
2013 0.070000 s
500 0.010000 s
265 0.000000 s
1924 0.060000 s
1721 0.060000 s
1018 0.030000 s
887 0.020000 s
366 0.000000 s
1692 0.050000 s
1838 0.060000 s
2625 0.100000 s
2073 0.070000 s
1015 0.030000 s
567 0.020000 s
9606 0.540000 s
1101 0.020000 s
743 0.020000 s
1500 0.040000 s
1338 0.040000 s
3418 0.130000 s
12610 0.810000 s
2458 0.080000 s
4160 0.150000 s
1232 0.040000 s
4194 0.170000 s
1179 0.030000 s
909 0.020000 s
4362 0.180000 s
2481 0.090000 s
1880 0.050000 s
3832 0.140000 s
1987 0.070000 s
1423 0.040000 s
2544 0.090000 s
1863 0.060000 s
1335 0.040000 s
590 0.010000 s
3682 0.100000 s
3700 0.140000 s
2410 0.080000 s
5876 0.270000 s
1687 0.050000 s
578 0.010000 s
2417 0.090000 s
1027 0.030000 s
13062 0.850000 s
1106 0.030000 s
1081 0.030000 s
2185 0.070000 s
1780 0.060000 s
3067 0.200000 s
498 0.010000 s
2469 0.080000 s
2609 0.100000 s
1180 0.030000 s
9844 0.540000 s
626 0.010000 s
1759 0.060000 s
2710 0.100000 s
3760 0.140000 s
1659 0.040000 s
1856 0.060000 s
1684 0.060000 s
2772 0.100000 s
767 0.020000 s
831 0.020000 s
1500 0.040000 s
5052 0.220000 s
3384 0.130000 s
718 0.020000 s
452 0.000000 s
1825 0.060000 s
1356 0.040000 s
1880 0.060000 s
2019 0.070000 s
328 0.000000 s
6086 0.290000 s
3749 0.150000 s
21384 1.890000 s
4281 0.170000 s
843 0.020000 s
1006 0.030000 s
1726 0.050000 s
3923 0.160000 s
11376 0.710000 s
3161 0.110000 s
1911 0.060000 s
2886 0.110000 s
2361 0.080000 s
682 0.020000 s
3981 0.160000 s
1219 0.030000 s
5127 0.240000 s
710 0.020000 s
3935 0.160000 s
5988 0.280000 s
4721 0.210000 s
1029 0.020000 s
3029 0.110000 s
1748 0.060000 s
2902 0.100000 s
1827 0.060000 s
1827 0.050000 s
19030 1.570000 s
1544 0.040000 s
7456 0.400000 s
1637 0.040000 s
3903 0.160000 s
839 0.020000 s
6461 0.310000 s
2977 0.110000 s
2311 0.080000 s
3032 0.120000 s
585 0.010000 s
472 0.010000 s
1147 0.040000 s
683 0.010000 s
3661 0.150000 s
878 0.020000 s
1978 0.060000 s
2329 0.080000 s
1297 0.040000 s
2929 0.110000 s
612 0.010000 s
786 0.020000 s
3221 0.120000 s
2740 0.100000 s
3254 0.120000 s
802 0.020000 s
1661 0.050000 s
2336 0.080000 s
1045 0.030000 s
4092 0.160000 s
1576 0.050000 s
1216 0.040000 s
1052 0.030000 s
590 0.010000 s
4189 0.180000 s
3099 0.120000 s
804 0.020000 s
1292 0.040000 s
2002 0.060000 s
1237 0.040000 s
4423 0.180000 s
5021 0.220000 s
1208 0.040000 s
469 0.010000 s
1489 0.040000 s
2163 0.080000 s
10314 0.590000 s
2196 0.070000 s
32500 3.850000 s
2333 0.070000 s
1631 0.050000 s
1436 0.040000 s
2419 0.090000 s
3155 0.120000 s
2564 0.090000 s
1735 0.060000 s
1572 0.050000 s
3459 0.130000 s
5142 0.220000 s
1420 0.040000 s
5888 0.280000 s
2196 0.070000 s
1471 0.040000 s
