963 1.500000 s
2013 3.440000 s
500 0.760000 s
265 0.350000 s
1924 3.200000 s
1721 2.830000 s
1018 1.620000 s
887 1.430000 s
366 0.520000 s
1692 2.740000 s
1838 3.040000 s
2625 4.420000 s
2073 3.340000 s
1015 1.640000 s
567 0.890000 s
9606 16.840000 s
1101 1.770000 s
743 1.210000 s
1500 2.500000 s
1338 2.140000 s
3418 5.640000 s
12610 22.370000 s
2458 4.240000 s
4160 6.140000 s
1232 1.910000 s
4194 6.970000 s
1179 2.030000 s
909 1.090000 s
4362 7.440000 s
2481 4.040000 s
1880 3.040000 s
3832 6.090000 s
1987 3.860000 s
1423 2.300000 s
2544 4.170000 s
1863 2.880000 s
1335 2.190000 s
590 0.880000 s
3682 4.410000 s
3700 7.790000 s
2410 3.950000 s
5876 10.090000 s
1687 2.800000 s
578 0.880000 s
2417 4.000000 s
1027 1.600000 s
13062 23.150000 s
1106 1.920000 s
1081 1.730000 s
2185 3.520000 s
1780 3.260000 s
3067 5.240000 s
498 0.770000 s
2469 4.030000 s
2609 6.140000 s
1180 1.830000 s
9844 16.190000 s
626 0.960000 s
1759 2.770000 s
2710 4.500000 s
3760 6.130000 s
1659 2.620000 s
1856 3.010000 s
1684 2.800000 s
2772 4.580000 s
767 1.230000 s
831 1.250000 s
1500 2.380000 s
5052 8.620000 s
3384 5.920000 s
718 1.140000 s
452 0.700000 s
1825 2.940000 s
1356 4.960000 s
1880 3.140000 s
2019 3.310000 s
328 0.490000 s
6086 10.500000 s
3749 8.000000 s
21384 39.650000 s
4281 7.950000 s
843 1.350000 s
1006 1.580000 s
1726 2.760000 s
3923 6.560000 s
11376 20.270000 s
3161 5.140000 s
1911 3.080000 s
2886 4.780000 s
2361 3.880000 s
682 1.020000 s
3981 7.490000 s
1219 1.900000 s
5127 8.890000 s
710 1.130000 s
3935 6.600000 s
5988 10.380000 s
4721 9.340000 s
1029 1.540000 s
3029 4.960000 s
1748 3.270000 s
2902 5.030000 s
1827 2.920000 s
1827 4.570000 s
19030 35.110000 s
1544 2.500000 s
7456 14.410000 s
1637 1.450000 s
3903 6.690000 s
839 1.410000 s
6461 10.950000 s
2977 5.060000 s
2311 6.350000 s
3032 5.090000 s
585 0.880000 s
472 0.740000 s
1147 1.880000 s
683 1.100000 s
3661 6.300000 s
878 1.400000 s
1978 3.360000 s
2329 3.800000 s
1297 2.160000 s
2929 4.800000 s
612 0.960000 s
786 1.240000 s
3221 5.480000 s
2740 4.480000 s
3254 5.780000 s
802 1.160000 s
1661 2.660000 s
2336 3.840000 s
1045 1.670000 s
4092 6.780000 s
1576 2.550000 s
1216 1.950000 s
1052 1.680000 s
590 0.910000 s
4189 7.200000 s
3099 5.110000 s
804 1.280000 s
1292 2.060000 s
2002 3.260000 s
1237 1.970000 s
4423 9.210000 s
5021 8.380000 s
1208 1.920000 s
469 0.720000 s
1489 2.350000 s
2163 3.880000 s
10314 17.840000 s
2196 3.580000 s
32500 62.470000 s
2333 3.520000 s
1631 2.630000 s
1436 2.290000 s
2419 4.370000 s
3155 5.200000 s
2564 7.340000 s
1735 2.890000 s
1572 2.520000 s
3459 5.640000 s
5142 8.510000 s
1420 2.390000 s
5888 10.110000 s
2196 3.540000 s
1471 2.340000 s
1077 1.730000 s
1333 2.170000 s
1115 1.760000 s
11703 20.690000 s
4264 7.230000 s
1273 2.100000 s
3383 6.000000 s
1418 2.220000 s
2845 5.160000 s
1999 3.800000 s
1315 2.120000 s
603 0.930000 s
9392 18.160000 s
2309 3.740000 s
873 1.360000 s
8074 17.330000 s
967 1.530000 s
1492 2.470000 s
6908 11.660000 s
2223 3.680000 s
444 0.610000 s
5090 8.750000 s
958 1.540000 s
1532 2.430000 s
2173 3.580000 s
1720 2.890000 s
2817 4.720000 s
1571 2.580000 s
649 0.950000 s
7298 12.490000 s
1574 2.580000 s
2026 3.380000 s
2436 4.120000 s
3160 5.260000 s
827 2.740000 s
975 1.560000 s
1855 3.590000 s
1564 2.610000 s
847 1.620000 s
5552 9.220000 s
617 0.960000 s
2348 3.960000 s
1505 2.370000 s
3104 5.220000 s
2898 4.030000 s
1710 5.790000 s
804 1.270000 s
2714 4.550000 s
1762 2.900000 s
3025 4.980000 s
1563 2.520000 s
1673 2.740000 s
2531 4.560000 s
7144 14.660000 s
2633 4.320000 s
3824 6.470000 s
18925 35.220000 s
2206 4.260000 s
1668 2.660000 s
2961 5.300000 s
1629 3.150000 s
1169 1.940000 s
468 0.730000 s
3815 8.090000 s
2124 5.080000 s
3787 6.310000 s
1809 2.910000 s
2337 3.880000 s
727 1.120000 s
1709 2.740000 s
3491 5.980000 s
1884 2.960000 s
2502 4.130000 s
2275 3.780000 s
976 1.600000 s
3136 5.160000 s
1844 3.000000 s
3633 7.670000 s
2163 3.510000 s
157 0.230000 s
5353 9.050000 s
5703 9.740000 s
1731 2.690000 s
9792 17.110000 s
2016 3.330000 s
2683 4.320000 s
4164 6.830000 s
542 0.840000 s
1537 3.460000 s
1209 1.940000 s
2641 4.420000 s
2377 3.920000 s
5152 8.860000 s
1955 3.180000 s
3381 5.590000 s
1972 3.970000 s
558 0.860000 s
1408 2.260000 s
1835 3.090000 s
1821 2.940000 s
3209 5.480000 s
3774 6.420000 s
1902 3.080000 s
2443 4.180000 s
274 0.400000 s
214 0.300000 s
547 0.820000 s
1441 2.340000 s
3732 6.180000 s
6148 10.450000 s
1765 5.680000 s
1586 2.580000 s
882 1.380000 s
2888 4.660000 s
2234 3.660000 s
2499 4.120000 s
3930 6.560000 s
4444 7.550000 s
1602 2.570000 s
1119 1.840000 s
1968 3.250000 s
2037 3.410000 s
4858 8.300000 s
2668 6.080000 s
2191 3.690000 s
6162 10.050000 s
737 1.110000 s
7972 13.870000 s
1977 3.260000 s
3364 5.670000 s
1822 3.160000 s
2307 3.870000 s
985 1.540000 s
2015 3.340000 s
2727 4.830000 s
608 0.980000 s
3098 7.150000 s
729 1.160000 s
2806 4.590000 s
2381 3.950000 s
3321 7.120000 s
2741 4.490000 s
2870 6.410000 s
1349 3.720000 s
2272 3.740000 s
257 0.350000 s
1614 2.550000 s
1235 1.950000 s
2210 3.720000 s
1330 2.120000 s
1206 1.860000 s
1779 3.190000 s
890 1.390000 s
5601 9.600000 s
2472 4.060000 s
2516 4.400000 s
484 0.740000 s
4998 8.530000 s
713 1.080000 s
1085 1.760000 s
6540 11.340000 s
941 1.600000 s
1694 2.700000 s
1169 1.860000 s
608 0.880000 s
3732 6.200000 s
4653 7.980000 s
1430 2.410000 s
4312 6.820000 s
1230 1.970000 s
2305 3.700000 s
3213 5.420000 s
851 1.370000 s
4711 7.900000 s
2383 5.550000 s
1035 1.780000 s
10359 18.000000 s
618 0.960000 s
11138 19.790000 s
2108 3.680000 s
2137 3.580000 s
597 0.920000 s
1670 2.660000 s
3470 4.650000 s
2637 4.420000 s
2324 3.890000 s
1228 2.090000 s
984 1.690000 s
826 1.350000 s
1315 3.710000 s
1030 1.680000 s
1503 2.530000 s
483 0.720000 s
3728 6.130000 s
1409 2.230000 s
2028 3.260000 s
647 1.020000 s
1496 2.510000 s
1176 1.950000 s
479 0.740000 s
941 1.470000 s
5225 8.590000 s
1143 1.860000 s
1512 2.440000 s
1408 2.330000 s
982 1.560000 s
452 0.700000 s
2492 4.170000 s
333 0.500000 s
646 1.030000 s
2370 4.040000 s
548 0.840000 s
1186 1.910000 s
3996 6.670000 s
8479 15.090000 s
1563 2.470000 s
725 1.110000 s
3735 9.640000 s
2310 3.720000 s
3724 6.190000 s
2519 4.220000 s
6488 11.240000 s
960 1.550000 s
11928 21.000000 s
1646 2.630000 s
516 0.780000 s
640 1.050000 s
1669 2.760000 s
1517 2.540000 s
2120 3.480000 s
2318 3.850000 s
5731 9.790000 s
4621 7.720000 s
1744 2.790000 s
4870 8.240000 s
1133 2.040000 s
2139 3.550000 s
2403 5.130000 s
632 0.970000 s
995 1.580000 s
1385 2.260000 s
4398 7.230000 s
1900 3.150000 s
42810 83.820000 s
886 1.420000 s
1025 1.670000 s
2773 4.640000 s
852 1.260000 s
1593 5.520000 s
895 1.440000 s
5618 9.520000 s
1221 1.910000 s
710 1.120000 s
4969 8.580000 s
4244 7.100000 s
1608 2.850000 s
10340 17.740000 s
5929 9.880000 s
4570 9.670000 s
4700 9.960000 s
1368 5.010000 s
1943 3.180000 s
9261 18.560000 s
2589 5.870000 s
452 0.670000 s
937 1.450000 s
552 0.870000 s
2709 4.500000 s
1323 2.120000 s
919 1.470000 s
935 1.450000 s
2814 4.610000 s
906 1.440000 s
2910 4.860000 s
2508 3.820000 s
3219 5.220000 s
1613 2.610000 s
4990 8.560000 s
1030 1.650000 s
6184 10.820000 s
4025 6.810000 s
3813 6.450000 s
1164 2.640000 s
280 0.420000 s
3289 5.510000 s
905 1.440000 s
936 1.510000 s
3544 7.520000 s
1470 2.400000 s
1070 1.680000 s
863 1.350000 s
1428 2.300000 s
1114 1.800000 s
4707 10.090000 s
902 1.430000 s
4833 8.090000 s
2095 3.400000 s
3584 5.790000 s
2430 5.620000 s
627 1.090000 s
768 1.260000 s
1694 2.710000 s
3279 5.320000 s
2054 3.420000 s
5642 9.480000 s
1035 1.620000 s
2114 3.500000 s
842 0.930000 s
1508 2.480000 s
669 1.010000 s
2459 4.150000 s
870 1.360000 s
1368 2.230000 s
1618 2.710000 s
1929 3.330000 s
738 1.160000 s
1375 2.210000 s
2709 4.420000 s
1550 2.620000 s
1958 3.200000 s
1520 2.390000 s
2123 3.430000 s
2611 4.250000 s
2602 5.030000 s
2758 4.550000 s
1521 2.450000 s
2504 4.310000 s
1175 2.020000 s
1509 2.420000 s
1906 3.120000 s
931 1.440000 s
1358 2.170000 s
2174 3.600000 s
3476 7.690000 s
1100 1.810000 s
2114 3.510000 s
1013 1.530000 s
3514 5.830000 s
1776 2.920000 s
1283 2.070000 s
3930 6.480000 s
4651 7.780000 s
916 1.340000 s
982 1.430000 s
972 1.560000 s
551 0.850000 s
10988 19.570000 s
617 0.960000 s
1652 2.680000 s
1138 1.800000 s
3589 6.120000 s
1749 3.390000 s
2512 7.220000 s
